YEAR,MO,DY,HR,precipitation,surface pressure
2023,7,3,16,0.2,86.77
2023,7,3,17,0.2,86.79
2023,7,3,18,0.8,86.82
2023,7,3,19,1.13,86.86
2023,7,3,20,1.27,86.91
2023,7,3,21,1.14,86.96
2023,7,3,22,1.16,86.98
2023,7,3,23,1.36,86.98
2023,7,4,0,1.62,86.96
2023,7,4,1,1.64,86.92
2023,7,4,2,1.79,86.88
2023,7,4,3,1.96,86.87
2023,7,4,4,2.26,86.88
2023,7,4,5,2.29,86.9
2023,7,4,6,2.34,86.95
2023,7,4,7,2.05,87.01
2023,7,4,8,1.78,87.04
2023,7,4,9,1.47,87.06
2023,7,4,10,1.17,87.05
2023,7,4,11,0.96,87
2023,7,4,12,0.9,86.93
2023,7,4,13,0.88,86.86
2023,7,4,14,1.08,86.81
2023,7,4,15,1.09,86.78
2023,7,4,16,1.03,86.77
2023,7,4,17,0.85,86.78
2023,7,4,18,1.46,86.82
2023,7,4,19,1.3,86.86
2023,7,4,20,1.21,86.91
2023,7,4,21,1.23,86.96
2023,7,4,22,1.1,86.99
2023,7,4,23,0.89,86.97
2023,7,5,0,0.69,86.93
2023,7,5,1,0.56,86.88
2023,7,5,2,0.4,86.84
2023,7,5,3,0.21,86.81
2023,7,5,4,0.12,86.79
2023,7,5,5,0.04,86.81
2023,7,5,6,0.04,86.87
2023,7,5,7,0.12,86.93
2023,7,5,8,0.21,86.97
2023,7,5,9,0.28,87.01
2023,7,5,10,0.34,87.01
2023,7,5,11,0.41,86.99
2023,7,5,12,0.53,86.94
2023,7,5,13,0.63,86.9
2023,7,5,14,0.71,86.84
2023,7,5,15,0.61,86.79
2023,7,5,16,0.41,86.75
2023,7,5,17,0.28,86.74
2023,7,5,18,0.1,86.77
2023,7,5,19,0.07,86.82
2023,7,5,20,0.03,86.91
2023,7,5,21,0.02,86.98
2023,7,5,22,0.01,87.01
2023,7,5,23,0.01,87
2023,7,6,0,0.01,86.96
2023,7,6,1,0.01,86.91
2023,7,6,2,0.01,86.88
2023,7,6,3,0.01,86.86
2023,7,6,4,0.01,86.86
2023,7,6,5,0.01,86.88
2023,7,6,6,0.01,86.95
2023,7,6,7,0.02,87.02
2023,7,6,8,0.03,87.05
2023,7,6,9,0.03,87.05
2023,7,6,10,0.02,87.03
2023,7,6,11,0.03,87.01
2023,7,6,12,0.03,86.96
2023,7,6,13,0.04,86.9
2023,7,6,14,0.04,86.85
2023,7,6,15,0.03,86.81
2023,7,6,16,0.03,86.79
2023,7,6,17,0.03,86.81
2023,7,6,18,0.03,86.87
2023,7,6,19,0.04,86.94
2023,7,6,20,0.05,87.02
2023,7,6,21,0.08,87.09
2023,7,6,22,0.12,87.13
2023,7,6,23,0.16,87.12
2023,7,7,0,0.18,87.11
2023,7,7,1,0.18,87.08
2023,7,7,2,0.16,87.05
2023,7,7,3,0.13,87.03
2023,7,7,4,0.1,87.01
2023,7,7,5,0.06,86.98
2023,7,7,6,0.04,87
2023,7,7,7,0.03,87.04
2023,7,7,8,0.02,87.09
2023,7,7,9,0.02,87.14
2023,7,7,10,0.02,87.16
2023,7,7,11,0.03,87.13
2023,7,7,12,0.03,87.07
2023,7,7,13,0.03,86.99
2023,7,7,14,0.04,86.94
2023,7,7,15,0.05,86.9
2023,7,7,16,0.05,86.9
2023,7,7,17,0.06,86.94
2023,7,7,18,0.11,87.01
2023,7,7,19,0.09,87.08
2023,7,7,20,0.07,87.15
2023,7,7,21,0.05,87.22
2023,7,7,22,0.04,87.27
2023,7,7,23,0.03,87.28
2023,7,8,0,0.03,87.26
2023,7,8,1,0.02,87.21
2023,7,8,2,0.02,87.17
2023,7,8,3,0.01,87.14
2023,7,8,4,0.01,87.12
2023,7,8,5,0.01,87.12
2023,7,8,6,0.02,87.15
2023,7,8,7,0.03,87.18
2023,7,8,8,0.04,87.21
2023,7,8,9,0.05,87.24
2023,7,8,10,0.06,87.24
2023,7,8,11,0.07,87.21
2023,7,8,12,0.06,87.14
2023,7,8,13,0.05,87.07
2023,7,8,14,0.04,87.01
2023,7,8,15,0.03,86.98
2023,7,8,16,0.02,86.96
2023,7,8,17,0.01,86.98
2023,7,8,18,0.01,87.04
2023,7,8,19,0.01,87.1
2023,7,8,20,0.01,87.16
2023,7,8,21,0.01,87.2
2023,7,8,22,0.01,87.22
2023,7,8,23,0.01,87.2
2023,7,9,0,0.01,87.16
2023,7,9,1,0.01,87.13
2023,7,9,2,0.01,87.09
2023,7,9,3,0.01,87.05
2023,7,9,4,0.01,87.02
2023,7,9,5,0,87.01
2023,7,9,6,0,87.05
2023,7,9,7,0,87.09
2023,7,9,8,0,87.13
2023,7,9,9,0.01,87.16
2023,7,9,10,0.01,87.16
2023,7,9,11,0.01,87.12
2023,7,9,12,0.01,87.05
2023,7,9,13,0.02,86.97
2023,7,9,14,0.02,86.91
2023,7,9,15,0.02,86.87
2023,7,9,16,0.02,86.86
2023,7,9,17,0.02,86.88
2023,7,9,18,0.1,86.92
2023,7,9,19,0.11,86.98
2023,7,9,20,0.12,87.03
2023,7,9,21,0.15,87.07
2023,7,9,22,0.17,87.07
2023,7,9,23,0.18,87.08
2023,7,10,0,0.18,87.05
2023,7,10,1,0.19,87.04
2023,7,10,2,0.18,87.04
2023,7,10,3,0.18,87.02
2023,7,10,4,0.18,87.01
2023,7,10,5,0.17,87.03
2023,7,10,6,0.16,87.06
2023,7,10,7,0.16,87.09
2023,7,10,8,0.15,87.13
2023,7,10,9,0.13,87.15
2023,7,10,10,0.12,87.12
2023,7,10,11,0.11,87.06
2023,7,10,12,0.12,86.98
2023,7,10,13,0.12,86.92
2023,7,10,14,0.13,86.87
2023,7,10,15,0.14,86.83
2023,7,10,16,0.15,86.82
2023,7,10,17,0.16,86.85
2023,7,10,18,0.35,86.91
2023,7,10,19,0.44,86.98
2023,7,10,20,0.36,87.05
2023,7,10,21,0.35,87.11
2023,7,10,22,0.47,87.12
2023,7,10,23,0.52,87.1
2023,7,11,0,0.59,87.06
2023,7,11,1,0.58,87.01
2023,7,11,2,0.59,86.95
2023,7,11,3,0.59,86.91
2023,7,11,4,0.5,86.9
2023,7,11,5,0.36,86.92
2023,7,11,6,0.3,86.97
2023,7,11,7,0.23,87.02
2023,7,11,8,0.18,87.05
2023,7,11,9,0.18,87.06
2023,7,11,10,0.22,87.06
2023,7,11,11,0.24,87.03
2023,7,11,12,0.25,87
2023,7,11,13,0.25,86.94
2023,7,11,14,0.28,86.88
2023,7,11,15,0.33,86.84
2023,7,11,16,0.38,86.82
2023,7,11,17,0.42,86.81
2023,7,11,18,0.25,86.85
2023,7,11,19,0.29,86.9
2023,7,11,20,0.31,86.98
2023,7,11,21,0.27,87.04
2023,7,11,22,0.22,87.08
2023,7,11,23,0.17,87.08
2023,7,12,0,0.15,87.04
2023,7,12,1,0.15,87.01
2023,7,12,2,0.12,86.96
2023,7,12,3,0.1,86.91
2023,7,12,4,0.08,86.88
2023,7,12,5,0.08,86.88
2023,7,12,6,0.08,86.91
2023,7,12,7,0.09,86.96
2023,7,12,8,0.09,87
2023,7,12,9,0.09,87.02
2023,7,12,10,0.09,87.02
2023,7,12,11,0.09,86.98
2023,7,12,12,0.09,86.93
2023,7,12,13,0.09,86.88
2023,7,12,14,0.09,86.84
2023,7,12,15,0.08,86.82
2023,7,12,16,0.08,86.81
2023,7,12,17,0.07,86.82
2023,7,12,18,0.51,86.86
2023,7,12,19,0.51,86.9
2023,7,12,20,0.53,86.96
2023,7,12,21,0.56,87.03
2023,7,12,22,0.58,87.06
2023,7,12,23,0.56,87.05
2023,7,13,0,0.53,87
2023,7,13,1,0.6,86.94
2023,7,13,2,0.74,86.88
2023,7,13,3,0.86,86.84
2023,7,13,4,0.9,86.82
2023,7,13,5,0.83,86.84
2023,7,13,6,0.73,86.9
2023,7,13,7,0.85,86.96
2023,7,13,8,0.91,87
2023,7,13,9,1.02,87.03
2023,7,13,10,1.3,87.03
2023,7,13,11,1.57,87.01
2023,7,13,12,1.7,86.96
2023,7,13,13,1.85,86.93
2023,7,13,14,1.79,86.91
2023,7,13,15,1.63,86.88
2023,7,13,16,1.46,86.85
2023,7,13,17,1.41,86.85
2023,7,13,18,0.54,86.87
2023,7,13,19,0.61,86.93
2023,7,13,20,0.75,86.98
2023,7,13,21,0.93,87.03
2023,7,13,22,0.9,87.06
2023,7,13,23,0.73,87.04
2023,7,14,0,0.64,86.99
2023,7,14,1,0.56,86.95
2023,7,14,2,0.52,86.91
2023,7,14,3,0.57,86.88
2023,7,14,4,0.65,86.88
2023,7,14,5,0.71,86.91
2023,7,14,6,0.85,86.98
2023,7,14,7,0.86,87.04
2023,7,14,8,0.83,87.09
2023,7,14,9,0.78,87.12
2023,7,14,10,0.74,87.13
2023,7,14,11,0.71,87.1
2023,7,14,12,0.68,87.04
2023,7,14,13,0.63,86.97
2023,7,14,14,0.57,86.91
2023,7,14,15,0.54,86.86
2023,7,14,16,0.49,86.84
2023,7,14,17,0.41,86.85
2023,7,14,18,2.62,86.89
2023,7,14,19,2.13,86.95
2023,7,14,20,1.74,87
2023,7,14,21,1.5,87.04
2023,7,14,22,1.35,87.07
2023,7,14,23,1.45,87.07
2023,7,15,0,1.42,87.05
2023,7,15,1,1.18,87.01
2023,7,15,2,0.9,86.98
2023,7,15,3,0.57,86.96
2023,7,15,4,0.2,86.95
2023,7,15,5,0.11,86.97
2023,7,15,6,0.07,87.01
2023,7,15,7,0.08,87.04
2023,7,15,8,0.02,87.05
2023,7,15,9,0.03,87.05
2023,7,15,10,0.07,87.03
2023,7,15,11,0.25,86.99
2023,7,15,12,0.64,86.93
2023,7,15,13,1.14,86.88
2023,7,15,14,1.61,86.82
2023,7,15,15,1.92,86.78
2023,7,15,16,2.32,86.78
2023,7,15,17,2.85,86.8
2023,7,15,18,0.23,86.86
2023,7,15,19,0.28,86.94
2023,7,15,20,0.39,87.01
2023,7,15,21,0.49,87.06
2023,7,15,22,0.5,87.08
2023,7,15,23,0.41,87.06
2023,7,16,0,0.33,87.02
2023,7,16,1,0.27,86.98
2023,7,16,2,0.21,86.95
2023,7,16,3,0.12,86.91
2023,7,16,4,0.08,86.88
2023,7,16,5,0.05,86.89
2023,7,16,6,0,86.91
2023,7,16,7,0,86.94
2023,7,16,8,0,86.98
2023,7,16,9,0.01,87.02
2023,7,16,10,0.01,87.02
2023,7,16,11,0.02,86.97
2023,7,16,12,0.02,86.91
2023,7,16,13,0.02,86.85
2023,7,16,14,0.03,86.81
2023,7,16,15,0.03,86.78
2023,7,16,16,0.03,86.76
2023,7,16,17,0.04,86.78
2023,7,16,18,0.44,86.84
2023,7,16,19,0.56,86.89
2023,7,16,20,0.61,86.95
2023,7,16,21,0.53,87.02
2023,7,16,22,0.44,87.06
2023,7,16,23,0.45,87.03
2023,7,17,0,0.56,86.99
2023,7,17,1,0.66,86.93
2023,7,17,2,0.6,86.91
2023,7,17,3,0.44,86.9
2023,7,17,4,0.3,86.89
2023,7,17,5,0.22,86.89
2023,7,17,6,0.3,86.91
2023,7,17,7,0.3,86.92
2023,7,17,8,0.25,86.93
2023,7,17,9,0.19,86.97
2023,7,17,10,0.12,86.97
2023,7,17,11,0.06,86.92
2023,7,17,12,0.04,86.84
2023,7,17,13,0.05,86.76
2023,7,17,14,0.07,86.7
2023,7,17,15,0.08,86.68
2023,7,17,16,0.09,86.67
2023,7,17,17,0.1,86.7
2023,7,17,18,0.37,86.75
2023,7,17,19,0.58,86.83
2023,7,17,20,0.87,86.91
2023,7,17,21,1.3,86.99
2023,7,17,22,1.86,87.03
2023,7,17,23,2.48,87.01
2023,7,18,0,2.77,86.96
2023,7,18,1,2.41,86.9
2023,7,18,2,1.94,86.85
2023,7,18,3,1.44,86.84
2023,7,18,4,1.01,86.87
2023,7,18,5,0.59,86.92
2023,7,18,6,0.38,86.98
2023,7,18,7,0.19,87.06
2023,7,18,8,0.11,87.13
2023,7,18,9,0.12,87.16
2023,7,18,10,0.25,87.15
2023,7,18,11,0.47,87.11
2023,7,18,12,0.66,87.04
2023,7,18,13,0.8,86.97
2023,7,18,14,0.87,86.88
2023,7,18,15,0.84,86.81
2023,7,18,16,0.78,86.76
2023,7,18,17,0.74,86.74
2023,7,18,18,0.35,86.77
2023,7,18,19,0.4,86.82
2023,7,18,20,0.39,86.88
2023,7,18,21,0.37,86.91
2023,7,18,22,0.37,86.93
2023,7,18,23,0.29,86.96
2023,7,19,0,0.22,86.96
2023,7,19,1,0.21,86.93
2023,7,19,2,0.17,86.9
2023,7,19,3,0.13,86.89
2023,7,19,4,0.1,86.88
2023,7,19,5,0.09,86.9
2023,7,19,6,0.02,86.93
2023,7,19,7,0.01,86.95
2023,7,19,8,0.01,86.98
2023,7,19,9,0.01,86.98
2023,7,19,10,0.01,86.96
2023,7,19,11,0.02,86.91
2023,7,19,12,0.02,86.86
2023,7,19,13,0.03,86.81
2023,7,19,14,0.03,86.77
2023,7,19,15,0.03,86.72
2023,7,19,16,0.03,86.68
2023,7,19,17,0.03,86.69
2023,7,19,18,0.03,86.73
2023,7,19,19,0.02,86.78
2023,7,19,20,0.02,86.84
2023,7,19,21,0.02,86.89
2023,7,19,22,0.03,86.94
2023,7,19,23,0.06,86.95
2023,7,20,0,0.07,86.95
2023,7,20,1,0.06,86.92
2023,7,20,2,0.05,86.89
2023,7,20,3,0.04,86.86
2023,7,20,4,0.04,86.82
2023,7,20,5,0.04,86.8
2023,7,20,6,0.02,86.83
2023,7,20,7,0.01,86.88
2023,7,20,8,0.01,86.9
2023,7,20,9,0,86.91
2023,7,20,10,0,86.9
2023,7,20,11,0.01,86.87
2023,7,20,12,0.01,86.81
2023,7,20,13,0.02,86.74
2023,7,20,14,0.04,86.69
2023,7,20,15,0.05,86.66
2023,7,20,16,0.05,86.64
2023,7,20,17,0.05,86.65
2023,7,20,18,0.12,86.69
2023,7,20,19,0.22,86.74
2023,7,20,20,0.47,86.82
2023,7,20,21,0.79,86.92
2023,7,20,22,0.71,86.98
2023,7,20,23,0.47,87
2023,7,21,0,0.38,87.02
2023,7,21,1,0.33,87.03
2023,7,21,2,0.21,87.03
2023,7,21,3,0.1,87.05
2023,7,21,4,0.02,87.06
2023,7,21,5,0,87.04
2023,7,21,6,0,87.03
2023,7,21,7,0,87.05
2023,7,21,8,0.01,87.09
2023,7,21,9,0.02,87.15
2023,7,21,10,0.03,87.2
2023,7,21,11,0.05,87.19
2023,7,21,12,0.07,87.15
2023,7,21,13,0.09,87.1
2023,7,21,14,0.11,87.06
2023,7,21,15,0.12,87.02
2023,7,21,16,0.13,86.99
2023,7,21,17,0.15,87.01
2023,7,21,18,0.14,87.07
2023,7,21,19,0.18,87.15
2023,7,21,20,0.25,87.23
2023,7,21,21,0.33,87.3
2023,7,21,22,0.38,87.36
2023,7,21,23,0.34,87.37
2023,7,22,0,0.22,87.35
2023,7,22,1,0.14,87.33
2023,7,22,2,0.07,87.3
2023,7,22,3,0.03,87.29
2023,7,22,4,0.01,87.29
2023,7,22,5,0,87.28
2023,7,22,6,0,87.3
2023,7,22,7,0,87.35
2023,7,22,8,0,87.38
2023,7,22,9,0,87.41
2023,7,22,10,0.01,87.4
2023,7,22,11,0.03,87.36
2023,7,22,12,0.06,87.3
2023,7,22,13,0.08,87.24
2023,7,22,14,0.1,87.19
2023,7,22,15,0.12,87.14
2023,7,22,16,0.12,87.13
2023,7,22,17,0.11,87.16
2023,7,22,18,2.06,87.23
2023,7,22,19,2.29,87.31
2023,7,22,20,2.29,87.4
2023,7,22,21,2.02,87.47
2023,7,22,22,1.47,87.49
2023,7,22,23,0.89,87.48
2023,7,23,0,0.53,87.45
2023,7,23,1,0.27,87.4
2023,7,23,2,0.12,87.36
2023,7,23,3,0.06,87.32
2023,7,23,4,0.06,87.29
2023,7,23,5,0.03,87.29
2023,7,23,6,0.01,87.33
2023,7,23,7,0.03,87.37
2023,7,23,8,0.06,87.38
2023,7,23,9,0.1,87.37
2023,7,23,10,0.19,87.35
2023,7,23,11,0.46,87.31
2023,7,23,12,0.87,87.26
2023,7,23,13,1.16,87.18
2023,7,23,14,1.4,87.11
2023,7,23,15,1.46,87.05
2023,7,23,16,1.44,87.04
2023,7,23,17,1.42,87.06
2023,7,23,18,0.47,87.1
2023,7,23,19,0.5,87.15
2023,7,23,20,0.53,87.21
2023,7,23,21,0.59,87.26
2023,7,23,22,0.71,87.3
2023,7,23,23,0.78,87.31
2023,7,24,0,0.73,87.26
2023,7,24,1,0.61,87.22
2023,7,24,2,0.41,87.18
2023,7,24,3,0.23,87.15
2023,7,24,4,0.13,87.12
2023,7,24,5,0.08,87.11
2023,7,24,6,0.05,87.13
2023,7,24,7,0.08,87.16
2023,7,24,8,0.06,87.19
2023,7,24,9,0.04,87.22
2023,7,24,10,0.04,87.21
2023,7,24,11,0.11,87.17
2023,7,24,12,0.2,87.11
2023,7,24,13,0.31,87.06
2023,7,24,14,0.35,87.03
2023,7,24,15,0.34,87
2023,7,24,16,0.37,86.99
2023,7,24,17,0.34,86.98
2023,7,24,18,0.76,86.99
2023,7,24,19,0.86,87.03
2023,7,24,20,1.08,87.09
2023,7,24,21,1.27,87.14
2023,7,24,22,1.29,87.16
2023,7,24,23,1.24,87.16
2023,7,25,0,1.34,87.14
2023,7,25,1,1.44,87.11
2023,7,25,2,1.38,87.08
2023,7,25,3,1.22,87.06
2023,7,25,4,1.1,87.07
2023,7,25,5,0.89,87.1
2023,7,25,6,0.76,87.15
2023,7,25,7,0.74,87.22
2023,7,25,8,0.74,87.28
2023,7,25,9,0.76,87.31
2023,7,25,10,0.79,87.28
2023,7,25,11,0.86,87.23
2023,7,25,12,0.88,87.19
2023,7,25,13,1,87.12
2023,7,25,14,1.13,87.05
2023,7,25,15,1.22,86.99
2023,7,25,16,1.22,86.96
2023,7,25,17,1.16,86.97
2023,7,25,18,0.36,87.01
2023,7,25,19,0.35,87.08
2023,7,25,20,0.34,87.14
2023,7,25,21,0.3,87.2
2023,7,25,22,0.27,87.21
2023,7,25,23,0.28,87.2
2023,7,26,0,0.26,87.19
2023,7,26,1,0.27,87.21
2023,7,26,2,0.28,87.19
2023,7,26,3,0.25,87.17
2023,7,26,4,0.2,87.15
2023,7,26,5,0.15,87.16
2023,7,26,6,0.11,87.19
2023,7,26,7,0.13,87.23
2023,7,26,8,0.11,87.25
2023,7,26,9,0.11,87.27
2023,7,26,10,0.12,87.27
2023,7,26,11,0.14,87.25
2023,7,26,12,0.17,87.21
2023,7,26,13,0.22,87.16
2023,7,26,14,0.27,87.1
2023,7,26,15,0.3,87.06
2023,7,26,16,0.29,87.03
2023,7,26,17,0.24,87.02
2023,7,26,18,0.41,87.05
2023,7,26,19,0.42,87.09
2023,7,26,20,0.45,87.15
2023,7,26,21,0.47,87.21
2023,7,26,22,0.38,87.23
2023,7,26,23,0.29,87.23
2023,7,27,0,0.28,87.21
2023,7,27,1,0.27,87.16
2023,7,27,2,0.22,87.12
2023,7,27,3,0.11,87.07
2023,7,27,4,0.05,87.02
2023,7,27,5,0.05,87.04
2023,7,27,6,0.07,87.09
2023,7,27,7,0.07,87.15
2023,7,27,8,0.09,87.2
2023,7,27,9,0.09,87.23
2023,7,27,10,0.11,87.22
2023,7,27,11,0.15,87.17
2023,7,27,12,0.19,87.11
2023,7,27,13,0.22,87.04
2023,7,27,14,0.26,86.98
2023,7,27,15,0.28,86.93
2023,7,27,16,0.29,86.89
2023,7,27,17,0.28,86.85
2023,7,27,18,0.53,86.84
2023,7,27,19,0.48,86.87
2023,7,27,20,0.46,86.96
2023,7,27,21,0.44,87.04
2023,7,27,22,0.42,87.08
2023,7,27,23,0.35,87.04
2023,7,28,0,0.36,86.97
2023,7,28,1,0.24,86.92
2023,7,28,2,0.14,86.87
2023,7,28,3,0.07,86.82
2023,7,28,4,0.04,86.79
2023,7,28,5,0.02,86.79
2023,7,28,6,0.08,86.82
2023,7,28,7,0.19,86.84
2023,7,28,8,0.21,86.86
2023,7,28,9,0.17,86.87
2023,7,28,10,0.16,86.85
2023,7,28,11,0.22,86.79
2023,7,28,12,0.35,86.73
2023,7,28,13,0.44,86.66
2023,7,28,14,0.55,86.59
2023,7,28,15,0.63,86.56
2023,7,28,16,0.65,86.55
2023,7,28,17,0.64,86.57
2023,7,28,18,0.52,86.62
2023,7,28,19,0.52,86.66
2023,7,28,20,0.63,86.72
2023,7,28,21,0.97,86.77
2023,7,28,22,1.49,86.82
2023,7,28,23,2.04,86.81
2023,7,29,0,2.5,86.79
2023,7,29,1,2.88,86.75
2023,7,29,2,3.15,86.7
2023,7,29,3,2.95,86.69
2023,7,29,4,1.93,86.72
2023,7,29,5,1.05,86.74
2023,7,29,6,0.63,86.78
2023,7,29,7,0.69,86.81
2023,7,29,8,0.87,86.84
2023,7,29,9,0.89,86.87
2023,7,29,10,1.03,86.86
2023,7,29,11,1.13,86.82
2023,7,29,12,1.17,86.75
2023,7,29,13,1.22,86.7
2023,7,29,14,1.24,86.64
2023,7,29,15,1.35,86.61
2023,7,29,16,1.48,86.6
2023,7,29,17,1.65,86.61
2023,7,29,18,1.11,86.66
2023,7,29,19,1.06,86.71
2023,7,29,20,0.87,86.76
2023,7,29,21,0.7,86.82
2023,7,29,22,0.52,86.84
2023,7,29,23,0.36,86.83
2023,7,30,0,0.3,86.79
2023,7,30,1,0.31,86.73
2023,7,30,2,0.34,86.69
2023,7,30,3,0.35,86.67
2023,7,30,4,0.32,86.67
2023,7,30,5,0.28,86.7
2023,7,30,6,0.19,86.74
2023,7,30,7,0.17,86.78
2023,7,30,8,0.17,86.81
2023,7,30,9,0.2,86.83
2023,7,30,10,0.25,86.82
2023,7,30,11,0.3,86.76
2023,7,30,12,0.32,86.68
2023,7,30,13,0.34,86.6
2023,7,30,14,0.35,86.54
2023,7,30,15,0.34,86.49
2023,7,30,16,0.34,86.47
2023,7,30,17,0.34,86.48
2023,7,30,18,1.09,86.54
2023,7,30,19,0.98,86.6
2023,7,30,20,0.86,86.66
2023,7,30,21,0.8,86.69
2023,7,30,22,0.74,86.71
2023,7,30,23,0.65,86.71
2023,7,31,0,0.64,86.69
2023,7,31,1,0.65,86.64
2023,7,31,2,0.65,86.59
2023,7,31,3,0.51,86.53
2023,7,31,4,0.31,86.49
2023,7,31,5,0.2,86.5
2023,7,31,6,0.12,86.59
2023,7,31,7,0.07,86.68
2023,7,31,8,0.03,86.74
2023,7,31,9,0.05,86.74
2023,7,31,10,0.15,86.71
2023,7,31,11,0.34,86.64
2023,7,31,12,0.58,86.56
2023,7,31,13,0.75,86.48
2023,7,31,14,0.95,86.43
2023,7,31,15,0.96,86.41
2023,7,31,16,1.12,86.41
2023,7,31,17,1.34,86.44
2023,7,31,18,0.46,86.48
2023,7,31,19,0.51,86.55
2023,7,31,20,0.55,86.62
2023,7,31,21,0.59,86.67
2023,7,31,22,0.6,86.69
2023,7,31,23,0.62,86.69
2023,8,1,0,0.78,86.65
2023,8,1,1,0.85,86.61
2023,8,1,2,0.61,86.55
2023,8,1,3,0.33,86.49
2023,8,1,4,0.15,86.47
2023,8,1,5,0.07,86.45
2023,8,1,6,0.02,86.45
2023,8,1,7,0.02,86.47
2023,8,1,8,0.02,86.54
2023,8,1,9,0.01,86.62
2023,8,1,10,0.02,86.65
2023,8,1,11,0.05,86.62
2023,8,1,12,0.1,86.55
2023,8,1,13,0.16,86.49
2023,8,1,14,0.2,86.45
2023,8,1,15,0.17,86.44
2023,8,1,16,0.18,86.44
2023,8,1,17,0.23,86.47
2023,8,1,18,0.2,86.51
2023,8,1,19,0.21,86.56
2023,8,1,20,0.2,86.61
2023,8,1,21,0.23,86.63
2023,8,1,22,0.23,86.64
2023,8,1,23,0.19,86.62
2023,8,2,0,0.17,86.61
2023,8,2,1,0.16,86.6
2023,8,2,2,0.15,86.58
2023,8,2,3,0.22,86.52
2023,8,2,4,0.5,86.38
2023,8,2,5,0.78,86.34
2023,8,2,6,0.76,86.49
2023,8,2,7,0.43,86.64
2023,8,2,8,0.18,86.73
2023,8,2,9,0.1,86.74
2023,8,2,10,0.11,86.74
2023,8,2,11,0.14,86.7
2023,8,2,12,0.17,86.63
2023,8,2,13,0.19,86.55
2023,8,2,14,0.21,86.48
2023,8,2,15,0.21,86.43
2023,8,2,16,0.2,86.43
2023,8,2,17,0.2,86.46
2023,8,2,18,0.16,86.51
2023,8,2,19,0.13,86.57
2023,8,2,20,0.12,86.63
2023,8,2,21,0.12,86.67
2023,8,2,22,0.14,86.68
2023,8,2,23,0.13,86.65
2023,8,3,0,0.13,86.61
2023,8,3,1,0.13,86.58
2023,8,3,2,0.12,86.52
2023,8,3,3,0.11,86.5
2023,8,3,4,0.09,86.55
2023,8,3,5,0.07,86.59
2023,8,3,6,0.01,86.63
2023,8,3,7,0.01,86.68
2023,8,3,8,0.02,86.7
2023,8,3,9,0.03,86.7
2023,8,3,10,0.05,86.67
2023,8,3,11,0.07,86.62
2023,8,3,12,0.09,86.56
2023,8,3,13,0.11,86.5
2023,8,3,14,0.12,86.46
2023,8,3,15,0.14,86.46
2023,8,3,16,0.15,86.48
2023,8,3,17,0.14,86.52
2023,8,3,18,0.07,86.59
2023,8,3,19,0.07,86.68
2023,8,3,20,0.05,86.76
2023,8,3,21,0.04,86.81
2023,8,3,22,0.02,86.84
2023,8,3,23,0.01,86.86
2023,8,4,0,0.01,86.86
2023,8,4,1,0,86.81
2023,8,4,2,0,86.78
2023,8,4,3,0,86.77
2023,8,4,4,0,86.75
2023,8,4,5,0,86.74
2023,8,4,6,0,86.78
2023,8,4,7,0,86.84
2023,8,4,8,0.01,86.92
2023,8,4,9,0.01,86.97
2023,8,4,10,0.02,86.98
2023,8,4,11,0.04,86.96
2023,8,4,12,0.05,86.92
2023,8,4,13,0.08,86.87
2023,8,4,14,0.1,86.82
2023,8,4,15,0.12,86.79
2023,8,4,16,0.12,86.75
2023,8,4,17,0.12,86.76
2023,8,4,18,0.16,86.79
2023,8,4,19,0.15,86.83
2023,8,4,20,0.14,86.9
2023,8,4,21,0.11,86.99
2023,8,4,22,0.1,87
2023,8,4,23,0.1,86.97
2023,8,5,0,0.1,86.93
2023,8,5,1,0.12,86.9
2023,8,5,2,0.17,86.85
2023,8,5,3,0.22,86.83
2023,8,5,4,0.2,86.83
2023,8,5,5,0.12,86.85
2023,8,5,6,0.06,86.9
2023,8,5,7,0.03,86.94
2023,8,5,8,0.01,86.99
2023,8,5,9,0.01,87.02
2023,8,5,10,0.02,87.02
2023,8,5,11,0.04,86.99
2023,8,5,12,0.07,86.94
2023,8,5,13,0.11,86.88
2023,8,5,14,0.16,86.83
2023,8,5,15,0.19,86.78
2023,8,5,16,0.19,86.75
2023,8,5,17,0.18,86.76
2023,8,5,18,0.28,86.79
2023,8,5,19,0.31,86.84
2023,8,5,20,0.37,86.88
2023,8,5,21,0.57,86.93
2023,8,5,22,0.69,86.94
2023,8,5,23,0.73,86.92
2023,8,6,0,1.02,86.86
2023,8,6,1,1.22,86.8
2023,8,6,2,1.24,86.75
2023,8,6,3,1.01,86.7
2023,8,6,4,0.74,86.66
2023,8,6,5,0.53,86.66
2023,8,6,6,0.36,86.68
2023,8,6,7,0.28,86.71
2023,8,6,8,0.28,86.75
2023,8,6,9,0.33,86.78
2023,8,6,10,0.37,86.77
2023,8,6,11,0.33,86.73
2023,8,6,12,0.26,86.65
2023,8,6,13,0.2,86.58
2023,8,6,14,0.16,86.5
2023,8,6,15,0.16,86.44
2023,8,6,16,0.18,86.41
2023,8,6,17,0.27,86.41
2023,8,6,18,0.42,86.44
2023,8,6,19,0.68,86.48
2023,8,6,20,0.91,86.53
2023,8,6,21,1.52,86.57
2023,8,6,22,2.53,86.59
2023,8,6,23,2.8,86.58
2023,8,7,0,1.94,86.55
2023,8,7,1,1.56,86.5
